Grid Size ,85,,,,,,,,
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,7,53,2,2,0,14,106,0
0,1,7,54,2,2,0,14,108,0
0,1,6,54,2,2,0,12,108,0
0,0,7,53,2,2,0,14,106,0
0,1,6,54,2,2,0,12,108,0
0,1,6,53,2,2,0,12,106,0
0,1,6,52,2,2,0,12,104,0
0,1,7,52,2,2,0,14,104,0
0,1,8,52,2,2,0,16,104,0
0,1,8,53,2,2,0,16,106,0
0,1,8,54,2,2,0,16,108,0
0,1,7,54,2,2,0,14,108,0
0,0,8,53,2,2,0,16,106,0
0,1,7,54,2,2,0,14,108,0
0,1,7,53,2,2,0,14,106,0
0,1,7,52,2,2,0,14,104,0
0,1,8,52,2,2,0,16,104,0
0,1,9,52,2,2,0,18,104,0
0,1,9,53,2,2,0,18,106,0
0,1,9,54,2,2,0,18,108,0
0,1,8,54,2,2,0,16,108,0
0,0,9,53,2,2,0,18,106,0
0,1,8,54,2,2,0,16,108,0
0,1,8,53,2,2,0,16,106,0
0,1,8,52,2,2,0,16,104,0
0,1,9,52,2,2,0,18,104,0
0,1,10,52,-1.999992371,2,0,20,104,0
0,1,10,53,-1.999992371,2,0,20,106,0
0,1,10,54,-1.999992371,2,0,20,108,0
0,1,9,54,2,2,0,18,108,0
0,0,10,53,-1.999992371,2,0,20,106,0
0,1,9,54,2,2,0,18,108,0
0,1,9,53,2,2,0,18,106,0
0,1,9,52,2,2,0,18,104,0
0,1,10,52,-1.999992371,2,0,20,104,0
0,1,11,52,2,2,0,22,104,0
0,1,11,53,2,2,0,22,106,0
0,1,11,54,2,2,0,22,108,0
0,1,10,54,-1.999992371,2,0,20,108,0
0,0,11,53,2,2,0,22,106,0
0,1,10,54,-1.999992371,2,0,20,108,0
0,1,10,53,-1.999992371,2,0,20,106,0
0,1,10,52,-1.999992371,2,0,20,104,0
0,1,11,52,2,2,0,22,104,0
0,1,12,52,2,2,0,24,104,0
0,1,12,53,2,2,0,24,106,0
0,1,12,54,2,2,0,24,108,0
0,1,11,54,2,2,0,22,108,0
0,0,12,53,2,2,0,24,106,0
0,1,11,54,2,2,0,22,108,0
0,1,11,53,2,2,0,22,106,0
0,1,11,52,2,2,0,22,104,0
0,1,12,52,2,2,0,24,104,0
0,1,13,52,2,2,0,26,104,0
0,1,13,53,2,2,0,26,106,0
0,1,13,54,2,2,0,26,108,0
0,1,12,54,2,2,0,24,108,0
0,0,13,53,2,2,0,26,106,0
0,1,12,54,2,2,0,24,108,0
0,1,12,53,2,2,0,24,106,0
0,1,12,52,2,2,0,24,104,0
0,1,13,52,2,2,0,26,104,0
0,1,14,52,2,2,0,28,104,0
0,1,14,53,2,2,0,28,106,0
0,1,14,54,2,2,0,28,108,0
0,1,13,54,2,2,0,26,108,0
0,0,14,53,2,2,0,28,106,0
0,1,13,54,2,2,0,26,108,0
0,1,13,53,2,2,0,26,106,0
0,1,13,52,2,2,0,26,104,0
0,1,14,52,2,2,0,28,104,0
0,1,15,52,2,2,0,30,104,0
0,1,15,53,2,2,0,30,106,0
0,1,15,54,2,2,0,30,108,0
0,1,14,54,2,2,0,28,108,0
0,0,15,53,2,2,0,30,106,0
0,1,14,54,2,2,0,28,108,0
0,1,14,53,2,2,0,28,106,0
0,1,14,52,2,2,0,28,104,0
0,1,15,52,2,2,0,30,104,0
0,1,16,52,2,2,0,32,104,0
0,1,16,53,2,2,0,32,106,0
0,1,16,54,2,2,0,32,108,0
0,1,15,54,2,2,0,30,108,0
0,0,16,53,2,2,0,32,106,0
0,1,15,54,2,2,0,30,108,0
0,1,15,53,2,2,0,30,106,0
0,1,15,52,2,2,0,30,104,0
0,1,16,52,2,2,0,32,104,0
0,1,17,52,2,2,0,34,104,0
0,1,17,53,2,2,0,34,106,0
0,1,17,54,2,2,0,34,108,0
0,1,16,54,2,2,0,32,108,0
0,0,17,53,2,2,0,34,106,0
0,1,16,54,2,2,0,32,108,0
0,1,16,53,2,2,0,32,106,0
0,1,16,52,2,2,0,32,104,0
0,1,17,52,2,2,0,34,104,0
0,1,18,52,2,2,0,36,104,0
0,1,18,53,2,2,0,36,106,0
0,1,18,54,2,2,0,36,108,0
0,1,17,54,2,2,0,34,108,0
0,0,18,53,2,2,0,36,106,0
0,1,17,54,2,2,0,34,108,0
0,1,17,53,2,2,0,34,106,0
0,1,17,52,2,2,0,34,104,0
0,1,18,52,2,2,0,36,104,0
0,1,19,52,2,2,0,38,104,0
0,1,19,53,2,2,0,38,106,0
0,1,19,54,2,2,0,38,108,0
0,1,18,54,2,2,0,36,108,0
0,0,19,53,2,2,0,38,106,0
0,1,18,54,2,2,0,36,108,0
0,1,18,53,2,2,0,36,106,0
0,1,18,52,2,2,0,36,104,0
0,1,19,52,2,2,0,38,104,0
0,1,20,52,2,2,0,40,104,0
0,1,20,53,2,2,0,40,106,0
0,1,20,54,2,2,0,40,108,0
0,1,19,54,2,2,0,38,108,0
0,0,20,53,2,2,0,40,106,0
0,1,19,54,2,2,0,38,108,0
0,1,19,53,2,2,0,38,106,0
0,1,19,52,2,2,0,38,104,0
0,1,20,52,2,2,0,40,104,0
0,1,21,52,2,2,0,42,104,0
0,1,21,53,2,2,0,42,106,0
0,1,21,54,2,2,0,42,108,0
0,1,20,54,2,2,0,40,108,0
0,0,21,53,2,2,0,42,106,0
0,1,20,54,2,2,0,40,108,0
0,1,20,53,2,2,0,40,106,0
0,1,20,52,2,2,0,40,104,0
0,1,21,52,2,2,0,42,104,0
0,1,22,52,2,2,0,44,104,0
0,1,22,53,2,2,0,44,106,0
0,1,22,54,2,2,0,44,108,0
0,1,21,54,2,2,0,42,108,0
0,0,22,53,2,2,0,44,106,0
0,1,21,54,2,2,0,42,108,0
0,1,21,53,2,2,0,42,106,0
0,1,21,52,2,2,0,42,104,0
0,1,22,52,2,2,0,44,104,0
0,1,23,52,2,2,0,46,104,0
0,1,23,53,2,2,0,46,106,0
0,1,23,54,2,2,0,46,108,0
0,1,22,54,2,2,0,44,108,0
0,0,23,53,2,2,0,46,106,0
0,1,22,54,2,2,0,44,108,0
0,1,22,53,2,2,0,44,106,0
0,1,22,52,2,2,0,44,104,0
0,1,23,52,2,2,0,46,104,0
0,1,24,52,2,2,0,48,104,0
0,1,24,53,2,2,0,48,106,0
0,1,24,54,2,2,0,48,108,0
0,1,23,54,2,2,0,46,108,0
0,0,24,53,2,2,0,48,106,0
0,1,23,54,2,2,0,46,108,0
0,1,23,53,2,2,0,46,106,0
0,1,23,52,2,2,0,46,104,0
0,1,24,52,2,2,0,48,104,0
0,1,25,52,2,2,0,50,104,0
0,1,25,53,2,2,0,50,106,0
0,1,25,54,2,2,0,50,108,0
0,1,24,54,2,2,0,48,108,0
0,0,25,53,2,2,0,50,106,0
0,1,24,54,2,2,0,48,108,0
0,1,24,53,2,2,0,48,106,0
0,1,24,52,2,2,0,48,104,0
0,1,25,52,2,2,0,50,104,0
0,1,26,52,2,2,0,52,104,0
0,1,26,53,2,2,0,52,106,0
0,1,26,54,2,2,0,52,108,0
0,1,25,54,2,2,0,50,108,0
0,0,26,53,2,2,0,52,106,0
0,1,25,54,2,2,0,50,108,0
0,1,25,53,2,2,0,50,106,0
0,1,25,52,2,2,0,50,104,0
0,1,26,52,2,2,0,52,104,0
0,1,27,52,2,2,0,54,104,0
0,1,27,53,2,2,0,54,106,0
0,1,27,54,2,2,0,54,108,0
0,1,26,54,2,2,0,52,108,0
0,0,27,53,2,2,0,54,106,0
0,1,26,54,2,2,0,52,108,0
0,1,26,53,2,2,0,52,106,0
0,1,26,52,2,2,0,52,104,0
0,1,27,52,2,2,0,54,104,0
0,1,28,52,2,2,0,56,104,0
0,1,28,53,2,2,0,56,106,0
0,1,28,54,2,2,0,56,108,0
0,1,27,54,2,2,0,54,108,0
0,0,28,53,2,2,0,56,106,0
0,1,27,54,2,2,0,54,108,0
0,1,27,53,2,2,0,54,106,0
0,1,27,52,2,2,0,54,104,0
0,1,28,52,2,2,0,56,104,0
0,1,29,52,2,2,0,58,104,0
0,1,29,53,2,2,0,58,106,0
0,1,29,54,2,2,0,58,108,0
0,1,28,54,2,2,0,56,108,0
0,0,29,53,2,2,0,58,106,0
0,1,28,54,2,2,0,56,108,0
0,1,28,53,2,2,0,56,106,0
0,1,28,52,2,2,0,56,104,0
0,1,29,52,2,2,0,58,104,0
0,1,30,52,2,2,0,60,104,0
0,1,30,53,2,2,0,60,106,0
0,1,30,54,2,2,0,60,108,0
0,1,29,54,2,2,0,58,108,0
0,0,30,53,2,2,0,60,106,0
0,1,29,54,2,2,0,58,108,0
0,1,29,53,2,2,0,58,106,0
0,1,29,52,2,2,0,58,104,0
0,1,30,52,2,2,0,60,104,0
0,1,31,52,2,2,0,62,104,0
0,1,31,53,2,2,0,62,106,0
0,1,31,54,2,2,0,62,108,0
0,1,30,54,2,2,0,60,108,0
0,0,31,53,2,2,0,62,106,0
0,1,30,54,2,2,0,60,108,0
0,1,30,53,2,2,0,60,106,0
0,1,30,52,2,2,0,60,104,0
0,1,31,52,2,2,0,62,104,0
0,1,32,52,2,2,0,64,104,0
0,1,32,53,2,2,0,64,106,0
0,1,32,54,2,2,0,64,108,0
0,1,31,54,2,2,0,62,108,0
0,0,32,53,2,2,0,64,106,0
0,1,31,54,2,2,0,62,108,0
0,1,31,53,2,2,0,62,106,0
0,1,31,52,2,2,0,62,104,0
0,1,32,52,2,2,0,64,104,0
0,1,33,52,2,2,0,66,104,0
0,1,33,53,2,2,0,66,106,0
0,1,33,54,2,2,0,66,108,0
0,1,32,54,2,2,0,64,108,0
0,0,33,53,2,2,0,66,106,0
0,1,32,54,2,2,0,64,108,0
0,1,32,53,2,2,0,64,106,0
0,1,32,52,2,2,0,64,104,0
0,1,33,52,2,2,0,66,104,0
0,1,34,52,2,2,0,68,104,0
0,1,34,53,2,2,0,68,106,0
0,1,34,54,2,2,0,68,108,0
0,1,33,54,2,2,0,66,108,0
0,0,34,53,2,2,0,68,106,0
0,1,33,54,2,2,0,66,108,0
0,1,33,53,2,2,0,66,106,0
0,1,33,52,2,2,0,66,104,0
0,1,34,52,2,2,0,68,104,0
0,1,35,52,2,2,0,70,104,0
0,1,35,53,2,2,0,70,106,0
0,1,35,54,2,2,0,70,108,0
0,1,34,54,2,2,0,68,108,0
0,0,35,53,2,2,0,70,106,0
0,1,34,54,2,2,0,68,108,0
0,1,34,53,2,2,0,68,106,0
0,1,34,52,2,2,0,68,104,0
0,1,35,52,2,2,0,70,104,0
0,1,36,52,2,2,0,72,104,0
0,1,36,53,2,2,0,72,106,0
0,1,36,54,2,2,0,72,108,0
0,1,35,54,2,2,0,70,108,0
0,0,36,53,2,2,0,72,106,0
0,1,35,54,2,2,0,70,108,0
0,1,35,53,2,2,0,70,106,0
0,1,35,52,2,2,0,70,104,0
0,1,36,52,2,2,0,72,104,0
0,1,37,52,2,2,0,74,104,0
0,1,37,53,2,2,0,74,106,0
0,1,37,54,2,2,0,74,108,0
0,1,36,54,2,2,0,72,108,0
0,0,37,53,2,2,0,74,106,0
0,1,36,54,2,2,0,72,108,0
0,1,36,53,2,2,0,72,106,0
0,1,36,52,2,2,0,72,104,0
0,1,37,52,2,2,0,74,104,0
0,1,38,52,2,2,0,76,104,0
0,1,38,53,2,2,0,76,106,0
0,1,38,54,2,2,0,76,108,0
0,1,37,54,2,2,0,74,108,0
0,0,38,53,2,2,0,76,106,0
0,1,37,54,2,2,0,74,108,0
0,1,37,53,2,2,0,74,106,0
0,1,37,52,2,2,0,74,104,0
0,1,38,52,2,2,0,76,104,0
0,1,39,52,2,2,0,78,104,0
0,1,39,53,2,2,0,78,106,0
0,1,39,54,2,2,0,78,108,0
0,1,38,54,2,2,0,76,108,0
0,0,39,53,2,2,0,78,106,0
0,1,38,54,2,2,0,76,108,0
0,1,38,53,2,2,0,76,106,0
0,1,38,52,2,2,0,76,104,0
0,1,39,52,2,2,0,78,104,0
0,1,40,52,2,2,0,80,104,0
0,1,40,53,2,2,0,80,106,0
0,1,40,54,2,2,0,80,108,0
0,1,39,54,2,2,0,78,108,0
0,0,40,53,2,2,0,80,106,0
0,1,39,54,2,2,0,78,108,0
0,1,39,53,2,2,0,78,106,0
0,1,39,52,2,2,0,78,104,0
0,1,40,52,2,2,0,80,104,0
0,1,41,52,2,2,0,82,104,0
0,1,41,53,2,2,0,82,106,0
0,1,41,54,2,2,0,82,108,0
0,1,40,54,2,2,0,80,108,0
0,0,41,53,2,2,0,82,106,0
0,1,40,54,2,2,0,80,108,0
0,1,40,53,2,2,0,80,106,0
0,1,40,52,2,2,0,80,104,0
0,1,41,52,2,2,0,82,104,0
0,1,42,52,2,2,0,84,104,0
0,1,42,53,2,2,0,84,106,0
0,1,42,54,2,2,0,84,108,0
0,1,41,54,2,2,0,82,108,0
0,0,42,53,2,2,0,84,106,0
0,1,41,54,2,2,0,82,108,0
0,1,41,53,2,2,0,82,106,0
0,1,41,52,2,2,0,82,104,0
0,1,42,52,2,2,0,84,104,0
0,1,43,52,2,2,0,86,104,0
0,1,43,53,2,2,0,86,106,0
0,1,43,54,2,2,0,86,108,0
0,1,42,54,2,2,0,84,108,0
0,0,43,53,2,2,0,86,106,0
0,1,42,54,2,2,0,84,108,0
0,1,42,53,2,2,0,84,106,0
0,1,42,52,2,2,0,84,104,0
0,1,43,52,2,2,0,86,104,0
0,1,44,52,2,2,0,88,104,0
0,1,44,53,2,2,0,88,106,0
0,1,44,54,2,2,0,88,108,0
0,1,43,54,2,2,0,86,108,0
0,0,44,53,2,2,0,88,106,0
0,1,43,54,2,2,0,86,108,0
0,1,43,53,2,2,0,86,106,0
0,1,43,52,2,2,0,86,104,0
0,1,44,52,2,2,0,88,104,0
0,1,45,52,2,2,0,90,104,0
0,1,45,53,2,2,0,90,106,0
0,1,45,54,2,2,0,90,108,0
0,1,44,54,2,2,0,88,108,0
0,0,45,53,2,2,0,90,106,0
0,1,44,54,2,2,0,88,108,0
0,1,44,53,2,2,0,88,106,0
0,1,44,52,2,2,0,88,104,0
0,1,45,52,2,2,0,90,104,0
0,1,46,52,2,2,0,92,104,0
0,1,46,53,2,2,0,92,106,0
0,1,46,54,2,2,0,92,108,0
0,1,45,54,2,2,0,90,108,0
0,0,46,53,2,2,0,92,106,0
0,1,45,54,2,2,0,90,108,0
0,1,45,53,2,2,0,90,106,0
0,1,45,52,2,2,0,90,104,0
0,1,46,52,2,2,0,92,104,0
0,1,47,52,2,2,0,94,104,0
0,1,47,53,2,2,0,94,106,0
0,1,47,54,2,2,0,94,108,0
0,1,46,54,2,2,0,92,108,0
0,0,47,53,2,2,0,94,106,0
0,1,46,54,2,2,0,92,108,0
0,1,46,53,2,2,0,92,106,0
0,1,46,52,2,2,0,92,104,0
0,1,47,52,2,2,0,94,104,0
0,1,48,52,2,2,0,96,104,0
0,1,48,53,2,2,0,96,106,0
0,1,48,54,2,2,0,96,108,0
0,1,47,54,2,2,0,94,108,0
0,0,48,53,2,2,0,96,106,0
0,1,47,54,2,2,0,94,108,0
0,1,47,53,2,2,0,94,106,0
0,1,47,52,2,2,0,94,104,0
0,1,48,52,2,2,0,96,104,0
0,1,49,52,2,2,0,98,104,0
0,1,49,53,2,2,0,98,106,0
0,1,49,54,2,2,0,98,108,0
0,1,48,54,2,2,0,96,108,0
0,0,49,53,2,2,0,98,106,0
0,1,48,54,2,2,0,96,108,0
0,1,48,53,2,2,0,96,106,0
0,1,48,52,2,2,0,96,104,0
0,1,49,52,2,2,0,98,104,0
0,1,50,52,2,2,0,100,104,0
0,1,50,53,2,2,0,100,106,0
0,1,50,54,2,2,0,100,108,0
0,1,49,54,2,2,0,98,108,0
0,0,50,53,2,2,0,100,106,0
0,1,49,54,2,2,0,98,108,0
0,1,49,53,2,2,0,98,106,0
0,1,49,52,2,2,0,98,104,0
0,1,50,52,2,2,0,100,104,0
0,1,51,52,2,2,0,102,104,0
0,1,51,53,2,2,0,102,106,0
0,1,51,54,2,2,0,102,108,0
0,1,50,54,2,2,0,100,108,0
0,0,51,53,2,2,0,102,106,0
0,1,50,54,2,2,0,100,108,0
0,1,50,53,2,2,0,100,106,0
0,1,50,52,2,2,0,100,104,0
0,1,51,52,2,2,0,102,104,0
0,1,52,52,2,2,0,104,104,0
0,1,52,53,2,2,0,104,106,0
0,1,52,54,2,2,0,104,108,0
0,1,51,54,2,2,0,102,108,0
0,0,52,53,2,2,0,104,106,0
0,1,51,54,2,2,0,102,108,0
0,1,51,53,2,2,0,102,106,0
0,1,51,52,2,2,0,102,104,0
0,1,52,52,2,2,0,104,104,0
0,1,53,52,2,2,0,106,104,0
0,1,53,53,2,2,0,106,106,0
0,1,53,54,2,2,0,106,108,0
0,1,52,54,2,2,0,104,108,0
0,0,53,53,2,2,0,106,106,0
0,1,52,54,2,2,0,104,108,0
0,1,52,53,2,2,0,104,106,0
0,1,52,52,2,2,0,104,104,0
0,1,53,52,2,2,0,106,104,0
0,1,54,52,2,2,0,108,104,0
0,1,54,53,2,2,0,108,106,0
0,1,54,54,2,2,0,108,108,0
0,1,53,54,2,2,0,106,108,0
0,0,54,53,2,2,0,108,106,0
0,1,53,54,2,2,0,106,108,0
0,1,53,53,2,2,0,106,106,0
0,1,53,52,2,2,0,106,104,0
0,1,54,52,2,2,0,108,104,0
0,1,55,52,2,2,0,110,104,0
0,1,55,53,2,2,0,110,106,0
0,1,55,54,2,2,0,110,108,0
0,1,54,54,2,2,0,108,108,0
0,0,55,53,2,2,0,110,106,0
0,1,54,54,2,2,0,108,108,0
0,1,54,53,2,2,0,108,106,0
0,1,54,52,2,2,0,108,104,0
0,1,55,52,2,2,0,110,104,0
0,1,56,52,2,2,0,112,104,0
0,1,56,53,2,2,0,112,106,0
0,1,56,54,2,2,0,112,108,0
0,1,55,54,2,2,0,110,108,0
0,0,56,53,2,2,0,112,106,0
0,1,55,54,2,2,0,110,108,0
0,1,55,53,2,2,0,110,106,0
0,1,55,52,2,2,0,110,104,0
0,1,56,52,2,2,0,112,104,0
0,1,57,52,2,2,0,114,104,0
0,1,57,53,2,2,0,114,106,0
0,1,57,54,2,2,0,114,108,0
0,1,56,54,2,2,0,112,108,0
0,0,57,53,2,2,0,114,106,0
0,1,56,54,2,2,0,112,108,0
0,1,56,53,2,2,0,112,106,0
0,1,56,52,2,2,0,112,104,0
0,1,57,52,2,2,0,114,104,0
0,1,58,52,2,2,0,116,104,0
0,1,58,53,2,2,0,116,106,0
0,1,58,54,2,2,0,116,108,0
0,1,57,54,2,2,0,114,108,0
0,0,58,53,2,2,0,116,106,0
0,1,57,54,2,2,0,114,108,0
0,1,57,53,2,2,0,114,106,0
0,1,57,52,2,2,0,114,104,0
0,1,58,52,2,2,0,116,104,0
0,1,59,52,2,2,0,118,104,0
0,1,59,53,2,2,0,118,106,0
0,1,59,54,2,2,0,118,108,0
0,1,58,54,2,2,0,116,108,0
0,0,59,53,2,2,0,118,106,0
0,1,58,54,2,2,0,116,108,0
0,1,58,53,2,2,0,116,106,0
0,1,58,52,2,2,0,116,104,0
0,1,59,52,2,2,0,118,104,0
0,1,60,52,2,2,0,120,104,0
0,1,60,53,2,2,0,120,106,0
0,1,60,54,2,2,0,120,108,0
0,1,59,54,2,2,0,118,108,0
0,0,60,53,2,2,0,120,106,0
0,1,59,54,2,2,0,118,108,0
0,1,59,53,2,2,0,118,106,0
0,1,59,52,2,2,0,118,104,0
0,1,60,52,2,2,0,120,104,0
0,1,61,52,2,2,0,122,104,0
0,1,61,53,2,2,0,122,106,0
0,1,61,54,2,2,0,122,108,0
0,1,60,54,2,2,0,120,108,0
0,0,61,53,2,2,0,122,106,0
0,1,60,54,2,2,0,120,108,0
0,1,60,53,2,2,0,120,106,0
0,1,60,52,2,2,0,120,104,0
0,1,61,52,2,2,0,122,104,0
0,1,62,52,2,2,0,124,104,0
0,1,62,53,2,2,0,124,106,0
0,1,62,54,2,2,0,124,108,0
0,1,61,54,2,2,0,122,108,0
0,0,62,53,2,2,0,124,106,0
0,1,61,54,2,2,0,122,108,0
0,1,61,53,2,2,0,122,106,0
0,1,61,52,2,2,0,122,104,0
0,1,62,52,2,2,0,124,104,0
0,1,63,52,2,2,0,126,104,0
0,1,63,53,2,2,0,126,106,0
0,1,63,54,2,2,0,126,108,0
0,1,62,54,2,2,0,124,108,0
0,0,63,53,2,2,0,126,106,0
0,1,62,54,2,2,0,124,108,0
0,1,62,53,2,2,0,124,106,0
0,1,62,52,2,2,0,124,104,0
0,1,63,52,2,2,0,126,104,0
0,1,64,52,2,2,0,128,104,0
0,1,64,53,2,2,0,128,106,0
0,1,64,54,2,2,0,128,108,0
0,1,63,54,2,2,0,126,108,0
0,0,64,53,2,2,0,128,106,0
0,1,63,54,2,2,0,126,108,0
0,1,63,53,2,2,0,126,106,0
0,1,63,52,2,2,0,126,104,0
0,1,64,52,2,2,0,128,104,0
0,1,65,52,2,2,0,130,104,0
0,1,65,53,2,2,0,130,106,0
0,1,65,54,2,2,0,130,108,0
0,1,64,54,2,2,0,128,108,0
0,0,65,53,2,2,0,130,106,0
0,1,64,54,2,2,0,128,108,0
0,1,64,53,2,2,0,128,106,0
0,1,64,52,2,2,0,128,104,0
0,1,65,52,2,2,0,130,104,0
0,1,66,52,2,2,0,132,104,0
0,1,66,53,2,2,0,132,106,0
0,1,66,54,2,2,0,132,108,0
0,1,65,54,2,2,0,130,108,0
0,0,66,53,2,2,0,132,106,0
0,1,65,54,2,2,0,130,108,0
0,1,65,53,2,2,0,130,106,0
0,1,65,52,2,2,0,130,104,0
0,1,66,52,2,2,0,132,104,0
0,1,67,52,2,2,0,134,104,0
0,1,67,53,2,2,0,134,106,0
0,1,67,54,2,2,0,134,108,0
0,1,66,54,2,2,0,132,108,0
0,0,67,53,2,2,0,134,106,0
0,1,66,54,2,2,0,132,108,0
0,1,66,53,2,2,0,132,106,0
0,1,66,52,2,2,0,132,104,0
0,1,67,52,2,2,0,134,104,0
0,1,68,52,2,2,0,136,104,0
0,1,68,53,2,2,0,136,106,0
0,1,68,54,2,2,0,136,108,0
0,1,67,54,2,2,0,134,108,0
0,0,68,53,2,2,0,136,106,0
0,1,67,54,2,2,0,134,108,0
0,1,67,53,2,2,0,134,106,0
0,1,67,52,2,2,0,134,104,0
0,1,68,52,2,2,0,136,104,0
0,1,69,52,2,2,0,138,104,0
0,1,69,53,2,2,0,138,106,0
0,1,69,54,2,2,0,138,108,0
0,1,68,54,2,2,0,136,108,0
0,0,69,53,2,2,0,138,106,0
0,1,68,54,2,2,0,136,108,0
0,1,68,53,2,2,0,136,106,0
0,1,68,52,2,2,0,136,104,0
0,1,69,52,2,2,0,138,104,0
0,1,70,52,2,2,0,140,104,0
0,1,70,53,2,2,0,140,106,0
0,1,70,54,2,2,0,140,108,0
0,1,69,54,2,2,0,138,108,0
0,0,70,53,2,2,0,140,106,0
0,1,69,54,2,2,0,138,108,0
0,1,69,53,2,2,0,138,106,0
0,1,69,52,2,2,0,138,104,0
0,1,70,52,2,2,0,140,104,0
0,1,71,52,2,2,0,142,104,0
0,1,71,53,2,2,0,142,106,0
0,1,71,54,2,2,0,142,108,0
0,1,70,54,2,2,0,140,108,0
0,0,71,53,2,2,0,142,106,0
0,1,70,54,2,2,0,140,108,0
0,1,70,53,2,2,0,140,106,0
0,1,70,52,2,2,0,140,104,0
0,1,71,52,2,2,0,142,104,0
0,1,72,52,2,2,0,144,104,0
0,1,72,53,2,2,0,144,106,0
0,1,72,54,2,2,0,144,108,0
0,1,71,54,2,2,0,142,108,0
0,0,72,53,2,2,0,144,106,0
0,1,71,54,2,2,0,142,108,0
0,1,71,53,2,2,0,142,106,0
0,1,71,52,2,2,0,142,104,0
0,1,72,52,2,2,0,144,104,0
0,1,73,52,2,2,0,146,104,0
0,1,73,53,2,2,0,146,106,0
0,1,73,54,2,2,0,146,108,0
0,1,72,54,2,2,0,144,108,0
0,0,73,53,2,2,0,146,106,0
0,1,72,54,2,2,0,144,108,0
0,1,72,53,2,2,0,144,106,0
0,1,72,52,2,2,0,144,104,0
0,1,73,52,2,2,0,146,104,0
0,1,74,52,2,2,0,148,104,0
0,1,74,53,2,2,0,148,106,0
0,1,74,54,2,2,0,148,108,0
0,1,73,54,2,2,0,146,108,0
0,0,74,53,2,2,0,148,106,0
0,1,73,54,2,2,0,146,108,0
0,1,73,53,2,2,0,146,106,0
0,1,73,52,2,2,0,146,104,0
0,1,74,52,2,2,0,148,104,0
0,1,75,52,2,2,0,150,104,0
0,1,75,53,2,2,0,150,106,0
0,1,75,54,2,2,0,150,108,0
0,1,74,54,2,2,0,148,108,0
0,0,75,53,2,2,0,150,106,0
0,1,74,54,2,2,0,148,108,0
0,1,74,53,2,2,0,148,106,0
0,1,74,52,2,2,0,148,104,0
0,1,75,52,2,2,0,150,104,0
0,1,76,52,2,2,0,152,104,0
0,1,76,53,2,2,0,152,106,0
0,1,76,54,2,2,0,152,108,0
0,1,75,54,2,2,0,150,108,0
0,0,76,53,2,2,0,152,106,0
0,1,75,54,2,2,0,150,108,0
0,1,75,53,2,2,0,150,106,0
0,1,75,52,2,2,0,150,104,0
0,1,76,52,2,2,0,152,104,0
0,1,77,52,2,2,0,154,104,0
0,1,77,53,2,2,0,154,106,0
0,1,77,54,2,2,0,154,108,0
0,1,76,54,2,2,0,152,108,0
0,0,77,53,2,2,0,154,106,0
0,1,76,54,2,2,0,152,108,0
0,1,76,53,2,2,0,152,106,0
0,1,76,52,2,2,0,152,104,0
0,1,77,52,2,2,0,154,104,0
0,1,78,52,2,2,0,156,104,0
0,1,78,53,2,2,0,156,106,0
0,1,78,54,2,2,0,156,108,0
0,1,77,54,2,2,0,154,108,0
0,0,78,53,2,2,0,156,106,0
0,1,77,54,2,2,0,154,108,0
0,1,77,53,2,2,0,154,106,0
0,1,77,52,2,2,0,154,104,0
0,1,78,52,2,2,0,156,104,0
0,1,79,52,2,2,0,158,104,0
0,1,79,53,2,2,0,158,106,0
0,1,79,54,2,2,0,158,108,0
0,1,78,54,2,2,0,156,108,0
0,0,79,53,2,2,0,158,106,0
0,1,78,54,2,2,0,156,108,0
0,1,78,53,2,2,0,156,106,0
0,1,78,52,2,2,0,156,104,0
0,1,79,52,2,2,0,158,104,0
0,1,80,52,2,2,0,160,104,0
0,1,80,53,2,2,0,160,106,0
0,1,80,54,2,2,0,160,108,0
0,1,79,54,2,2,0,158,108,0
0,0,80,53,2,2,0,160,106,0
0,1,79,54,2,2,0,158,108,0
0,1,79,53,2,2,0,158,106,0
0,1,79,52,2,2,0,158,104,0
0,1,80,52,2,2,0,160,104,0
0,1,81,52,2,2,0,162,104,0
0,1,81,53,2,2,0,162,106,0
0,1,81,54,2,2,0,162,108,0
0,1,80,54,2,2,0,160,108,0
0,0,81,53,2,2,0,162,106,0
0,1,80,54,2,2,0,160,108,0
0,1,80,53,2,2,0,160,106,0
0,1,80,52,2,2,0,160,104,0
0,1,81,52,2,2,0,162,104,0
0,1,82,52,2,2,0,164,104,0
0,1,82,53,2,2,0,164,106,0
0,1,82,54,2,2,0,164,108,0
0,1,81,54,2,2,0,162,108,0
0,0,82,53,2,2,0,164,106,0
0,1,81,54,2,2,0,162,108,0
0,1,81,53,2,2,0,162,106,0
0,1,81,52,2,2,0,162,104,0
0,1,82,52,2,2,0,164,104,0
0,1,83,52,2,2,0,166,104,0
0,1,83,53,2,2,0,166,106,0
0,1,83,54,2,2,0,166,108,0
0,1,82,54,2,2,0,164,108,0
0,0,83,53,2,2,0,166,106,0
0,1,82,54,2,2,0,164,108,0
0,1,82,53,2,2,0,164,106,0
0,1,82,52,2,2,0,164,104,0
0,1,83,52,2,2,0,166,104,0
0,1,84,52,2,2,0,168,104,0
0,1,84,53,2,2,0,168,106,0
